task_name,job_name,makespan
R14_13,j_567184,47
R19_100,j_567184,30
R16_15,j_567184,47
R38_37,j_567184,47
R50_49,j_567184,47
R84_83,j_567184,46
R79_100,j_567184,29
R25_100,j_567184,30
R47_100,j_567184,30
R7_100,j_567184,29
R60_59,j_567184,47
R30_29,j_567184,47
R57_100,j_567184,30
R53_100,j_567184,30
R58_57,j_567184,48
R26_25,j_567184,47
R83_100,j_567184,29
R88_87,j_567184,46
R32_31,j_567184,47
R2_1,j_567184,47
R68_67,j_567184,46
R69_100,j_567184,29
R3_100,j_567184,31
R45_100,j_567184,30
M92,j_567184,7
R29_100,j_567184,30
R37_100,j_567184,30
R94_100,j_567184,29
R46_45,j_567184,47
R80_79,j_567184,46
R62_61,j_567184,46
R22_21,j_567184,47
R76_75,j_567184,46
R61_100,j_567184,29
R74_73,j_567184,46
R27_100,j_567184,30
R96_100,j_567184,31
R24_23,j_567184,47
R81_100,j_567184,29
R1_100,j_567184,30
R39_100,j_567184,30
R99_98,j_567184,46
R55_100,j_567184,30
R64_63,j_567184,69
R95_94,j_567184,46
R17_100,j_567184,30
R78_77,j_567184,46
R90_100,j_567184,30
R73_100,j_567184,29
R48_47,j_567184,47
R23_100,j_567184,30
R51_100,j_567184,30
R70_69,j_567184,46
R59_100,j_567184,30
R63_100,j_567184,29
R101_100,j_567184,30
R9_100,j_567184,29
R75_100,j_567184,30
R28_27,j_567184,47
R93_92,j_567184,10
R41_100,j_567184,30
J103_2_4_6_8_10_12_14_16_18_20_22_24_26_28_30_32_3,j_567184,102
R36_35,j_567184,47
R21_100,j_567184,30
R42_41,j_567184,47
R6_5,j_567184,46
R13_100,j_567184,30
R11_100,j_567184,30
R65_100,j_567184,29
R49_100,j_567184,30
R66_65,j_567184,46
R98_100,j_567184,29
R86_85,j_567184,46
R54_53,j_567184,47
R43_100,j_567184,30
R82_81,j_567184,46
R44_43,j_567184,47
R20_19,j_567184,47
R89_92,j_567184,10
R87_100,j_567184,29
R12_11,j_567184,47
R34_33,j_567184,51
R40_39,j_567184,48
R8_7,j_567184,46
R67_100,j_567184,29
R35_100,j_567184,30
R71_100,j_567184,30
M100_93,j_567184,26
R33_100,j_567184,47
R5_100,j_567184,29
R4_3,j_567184,47
R77_100,j_567184,29
R52_51,j_567184,47
R18_17,j_567184,47
R85_100,j_567184,29
R72_71,j_567184,46
R102_101,j_567184,47
R56_55,j_567184,47
R15_100,j_567184,30
R91_90,j_567184,46
R10_9,j_567184,47
R97_96,j_567184,46
R31_100,j_567184,30
R14_13c1,j_567184c1,47
R19_100c1,j_567184c1,30
R16_15c1,j_567184c1,47
R38_37c1,j_567184c1,47
R50_49c1,j_567184c1,47
R84_83c1,j_567184c1,46
R79_100c1,j_567184c1,29
R25_100c1,j_567184c1,30
R47_100c1,j_567184c1,30
R7_100c1,j_567184c1,29
R60_59c1,j_567184c1,47
R30_29c1,j_567184c1,47
R57_100c1,j_567184c1,30
R53_100c1,j_567184c1,30
R58_57c1,j_567184c1,48
R26_25c1,j_567184c1,47
R83_100c1,j_567184c1,29
R88_87c1,j_567184c1,46
R32_31c1,j_567184c1,47
R2_1c1,j_567184c1,47
R68_67c1,j_567184c1,46
R69_100c1,j_567184c1,29
R3_100c1,j_567184c1,31
R45_100c1,j_567184c1,30
M92c1,j_567184c1,7
R29_100c1,j_567184c1,30
R37_100c1,j_567184c1,30
R94_100c1,j_567184c1,29
R46_45c1,j_567184c1,47
R80_79c1,j_567184c1,46
R62_61c1,j_567184c1,46
R22_21c1,j_567184c1,47
R76_75c1,j_567184c1,46
R61_100c1,j_567184c1,29
R74_73c1,j_567184c1,46
R27_100c1,j_567184c1,30
R96_100c1,j_567184c1,31
R24_23c1,j_567184c1,47
R81_100c1,j_567184c1,29
R1_100c1,j_567184c1,30
R39_100c1,j_567184c1,30
R99_98c1,j_567184c1,46
R55_100c1,j_567184c1,30
R64_63c1,j_567184c1,69
R95_94c1,j_567184c1,46
R17_100c1,j_567184c1,30
R78_77c1,j_567184c1,46
R90_100c1,j_567184c1,30
R73_100c1,j_567184c1,29
R48_47c1,j_567184c1,47
R23_100c1,j_567184c1,30
R51_100c1,j_567184c1,30
R70_69c1,j_567184c1,46
R59_100c1,j_567184c1,30
R63_100c1,j_567184c1,29
R101_100c1,j_567184c1,30
R9_100c1,j_567184c1,29
R75_100c1,j_567184c1,30
R28_27c1,j_567184c1,47
R93_92c1,j_567184c1,10
R41_100c1,j_567184c1,30
J103_2_4_6_8_10_12_14_16_18_20_22_24_26_28_30_32_3c1,j_567184c1,102
R36_35c1,j_567184c1,47
R21_100c1,j_567184c1,30
R42_41c1,j_567184c1,47
R6_5c1,j_567184c1,46
R13_100c1,j_567184c1,30
R11_100c1,j_567184c1,30
R65_100c1,j_567184c1,29
R49_100c1,j_567184c1,30
R66_65c1,j_567184c1,46
R98_100c1,j_567184c1,29
R86_85c1,j_567184c1,46
R54_53c1,j_567184c1,47
R43_100c1,j_567184c1,30
R82_81c1,j_567184c1,46
R44_43c1,j_567184c1,47
R20_19c1,j_567184c1,47
R89_92c1,j_567184c1,10
R87_100c1,j_567184c1,29
R12_11c1,j_567184c1,47
R34_33c1,j_567184c1,51
R40_39c1,j_567184c1,48
R8_7c1,j_567184c1,46
R67_100c1,j_567184c1,29
R35_100c1,j_567184c1,30
R71_100c1,j_567184c1,30
M100_93c1,j_567184c1,26
R33_100c1,j_567184c1,47
R5_100c1,j_567184c1,29
R4_3c1,j_567184c1,47
R77_100c1,j_567184c1,29
R52_51c1,j_567184c1,47
R18_17c1,j_567184c1,47
R85_100c1,j_567184c1,29
R72_71c1,j_567184c1,46
R102_101c1,j_567184c1,47
R56_55c1,j_567184c1,47
R15_100c1,j_567184c1,30
R91_90c1,j_567184c1,46
R10_9c1,j_567184c1,47
R97_96c1,j_567184c1,46
R31_100c1,j_567184c1,30
R14_13c2,j_567184c2,47
R19_100c2,j_567184c2,30
R16_15c2,j_567184c2,47
R38_37c2,j_567184c2,47
R50_49c2,j_567184c2,47
R84_83c2,j_567184c2,46
R79_100c2,j_567184c2,29
R25_100c2,j_567184c2,30
R47_100c2,j_567184c2,30
R7_100c2,j_567184c2,29
R60_59c2,j_567184c2,47
R30_29c2,j_567184c2,47
R57_100c2,j_567184c2,30
R53_100c2,j_567184c2,30
R58_57c2,j_567184c2,48
R26_25c2,j_567184c2,47
R83_100c2,j_567184c2,29
R88_87c2,j_567184c2,46
R32_31c2,j_567184c2,47
R2_1c2,j_567184c2,47
R68_67c2,j_567184c2,46
R69_100c2,j_567184c2,29
R3_100c2,j_567184c2,31
R45_100c2,j_567184c2,30
M92c2,j_567184c2,7
R29_100c2,j_567184c2,30
R37_100c2,j_567184c2,30
R94_100c2,j_567184c2,29
R46_45c2,j_567184c2,47
R80_79c2,j_567184c2,46
R62_61c2,j_567184c2,46
R22_21c2,j_567184c2,47
R76_75c2,j_567184c2,46
R61_100c2,j_567184c2,29
R74_73c2,j_567184c2,46
R27_100c2,j_567184c2,30
R96_100c2,j_567184c2,31
R24_23c2,j_567184c2,47
R81_100c2,j_567184c2,29
R1_100c2,j_567184c2,30
R39_100c2,j_567184c2,30
R99_98c2,j_567184c2,46
R55_100c2,j_567184c2,30
R64_63c2,j_567184c2,69
R95_94c2,j_567184c2,46
R17_100c2,j_567184c2,30
R78_77c2,j_567184c2,46
R90_100c2,j_567184c2,30
R73_100c2,j_567184c2,29
R48_47c2,j_567184c2,47
R23_100c2,j_567184c2,30
R51_100c2,j_567184c2,30
R70_69c2,j_567184c2,46
R59_100c2,j_567184c2,30
R63_100c2,j_567184c2,29
R101_100c2,j_567184c2,30
R9_100c2,j_567184c2,29
R75_100c2,j_567184c2,30
R28_27c2,j_567184c2,47
R93_92c2,j_567184c2,10
R41_100c2,j_567184c2,30
J103_2_4_6_8_10_12_14_16_18_20_22_24_26_28_30_32_3c2,j_567184c2,102
R36_35c2,j_567184c2,47
R21_100c2,j_567184c2,30
R42_41c2,j_567184c2,47
R6_5c2,j_567184c2,46
R13_100c2,j_567184c2,30
R11_100c2,j_567184c2,30
R65_100c2,j_567184c2,29
R49_100c2,j_567184c2,30
R66_65c2,j_567184c2,46
R98_100c2,j_567184c2,29
R86_85c2,j_567184c2,46
R54_53c2,j_567184c2,47
R43_100c2,j_567184c2,30
R82_81c2,j_567184c2,46
R44_43c2,j_567184c2,47
R20_19c2,j_567184c2,47
R89_92c2,j_567184c2,10
R87_100c2,j_567184c2,29
R12_11c2,j_567184c2,47
R34_33c2,j_567184c2,51
R40_39c2,j_567184c2,48
R8_7c2,j_567184c2,46
R67_100c2,j_567184c2,29
R35_100c2,j_567184c2,30
R71_100c2,j_567184c2,30
M100_93c2,j_567184c2,26
R33_100c2,j_567184c2,47
R5_100c2,j_567184c2,29
R4_3c2,j_567184c2,47
R77_100c2,j_567184c2,29
R52_51c2,j_567184c2,47
R18_17c2,j_567184c2,47
R85_100c2,j_567184c2,29
R72_71c2,j_567184c2,46
R102_101c2,j_567184c2,47
R56_55c2,j_567184c2,47
R15_100c2,j_567184c2,30
R91_90c2,j_567184c2,46
R10_9c2,j_567184c2,47
R97_96c2,j_567184c2,46
R31_100c2,j_567184c2,30
R14_13c3,j_567184c3,47
R19_100c3,j_567184c3,30
R16_15c3,j_567184c3,47
R38_37c3,j_567184c3,47
R50_49c3,j_567184c3,47
R84_83c3,j_567184c3,46
R79_100c3,j_567184c3,29
R25_100c3,j_567184c3,30
R47_100c3,j_567184c3,30
R7_100c3,j_567184c3,29
R60_59c3,j_567184c3,47
R30_29c3,j_567184c3,47
R57_100c3,j_567184c3,30
R53_100c3,j_567184c3,30
R58_57c3,j_567184c3,48
R26_25c3,j_567184c3,47
R83_100c3,j_567184c3,29
R88_87c3,j_567184c3,46
R32_31c3,j_567184c3,47
R2_1c3,j_567184c3,47
R68_67c3,j_567184c3,46
R69_100c3,j_567184c3,29
R3_100c3,j_567184c3,31
R45_100c3,j_567184c3,30
M92c3,j_567184c3,7
R29_100c3,j_567184c3,30
R37_100c3,j_567184c3,30
R94_100c3,j_567184c3,29
R46_45c3,j_567184c3,47
R80_79c3,j_567184c3,46
R62_61c3,j_567184c3,46
R22_21c3,j_567184c3,47
R76_75c3,j_567184c3,46
R61_100c3,j_567184c3,29
R74_73c3,j_567184c3,46
R27_100c3,j_567184c3,30
R96_100c3,j_567184c3,31
R24_23c3,j_567184c3,47
R81_100c3,j_567184c3,29
R1_100c3,j_567184c3,30
R39_100c3,j_567184c3,30
R99_98c3,j_567184c3,46
R55_100c3,j_567184c3,30
R64_63c3,j_567184c3,69
R95_94c3,j_567184c3,46
R17_100c3,j_567184c3,30
R78_77c3,j_567184c3,46
R90_100c3,j_567184c3,30
R73_100c3,j_567184c3,29
R48_47c3,j_567184c3,47
R23_100c3,j_567184c3,30
R51_100c3,j_567184c3,30
R70_69c3,j_567184c3,46
R59_100c3,j_567184c3,30
R63_100c3,j_567184c3,29
R101_100c3,j_567184c3,30
R9_100c3,j_567184c3,29
R75_100c3,j_567184c3,30
R28_27c3,j_567184c3,47
R93_92c3,j_567184c3,10
R41_100c3,j_567184c3,30
J103_2_4_6_8_10_12_14_16_18_20_22_24_26_28_30_32_3c3,j_567184c3,102
R36_35c3,j_567184c3,47
R21_100c3,j_567184c3,30
R42_41c3,j_567184c3,47
R6_5c3,j_567184c3,46
R13_100c3,j_567184c3,30
R11_100c3,j_567184c3,30
R65_100c3,j_567184c3,29
R49_100c3,j_567184c3,30
R66_65c3,j_567184c3,46
R98_100c3,j_567184c3,29
R86_85c3,j_567184c3,46
R54_53c3,j_567184c3,47
R43_100c3,j_567184c3,30
R82_81c3,j_567184c3,46
R44_43c3,j_567184c3,47
R20_19c3,j_567184c3,47
R89_92c3,j_567184c3,10
R87_100c3,j_567184c3,29
R12_11c3,j_567184c3,47
R34_33c3,j_567184c3,51
R40_39c3,j_567184c3,48
R8_7c3,j_567184c3,46
R67_100c3,j_567184c3,29
R35_100c3,j_567184c3,30
R71_100c3,j_567184c3,30
M100_93c3,j_567184c3,26
R33_100c3,j_567184c3,47
R5_100c3,j_567184c3,29
R4_3c3,j_567184c3,47
R77_100c3,j_567184c3,29
R52_51c3,j_567184c3,47
R18_17c3,j_567184c3,47
R85_100c3,j_567184c3,29
R72_71c3,j_567184c3,46
R102_101c3,j_567184c3,47
R56_55c3,j_567184c3,47
R15_100c3,j_567184c3,30
R91_90c3,j_567184c3,46
R10_9c3,j_567184c3,47
R97_96c3,j_567184c3,46
R31_100c3,j_567184c3,30
R14_13c4,j_567184c4,47
R19_100c4,j_567184c4,30
R16_15c4,j_567184c4,47
R38_37c4,j_567184c4,47
R50_49c4,j_567184c4,47
R84_83c4,j_567184c4,46
R79_100c4,j_567184c4,29
R25_100c4,j_567184c4,30
R47_100c4,j_567184c4,30
R7_100c4,j_567184c4,29
R60_59c4,j_567184c4,47
R30_29c4,j_567184c4,47
R57_100c4,j_567184c4,30
R53_100c4,j_567184c4,30
R58_57c4,j_567184c4,48
R26_25c4,j_567184c4,47
R83_100c4,j_567184c4,29
R88_87c4,j_567184c4,46
R32_31c4,j_567184c4,47
R2_1c4,j_567184c4,47
R68_67c4,j_567184c4,46
R69_100c4,j_567184c4,29
R3_100c4,j_567184c4,31
R45_100c4,j_567184c4,30
M92c4,j_567184c4,7
R29_100c4,j_567184c4,30
R37_100c4,j_567184c4,30
R94_100c4,j_567184c4,29
R46_45c4,j_567184c4,47
R80_79c4,j_567184c4,46
R62_61c4,j_567184c4,46
R22_21c4,j_567184c4,47
R76_75c4,j_567184c4,46
R61_100c4,j_567184c4,29
R74_73c4,j_567184c4,46
R27_100c4,j_567184c4,30
R96_100c4,j_567184c4,31
R24_23c4,j_567184c4,47
R81_100c4,j_567184c4,29
R1_100c4,j_567184c4,30
R39_100c4,j_567184c4,30
R99_98c4,j_567184c4,46
R55_100c4,j_567184c4,30
R64_63c4,j_567184c4,69
R95_94c4,j_567184c4,46
R17_100c4,j_567184c4,30
R78_77c4,j_567184c4,46
R90_100c4,j_567184c4,30
R73_100c4,j_567184c4,29
R48_47c4,j_567184c4,47
R23_100c4,j_567184c4,30
R51_100c4,j_567184c4,30
R70_69c4,j_567184c4,46
R59_100c4,j_567184c4,30
R63_100c4,j_567184c4,29
R101_100c4,j_567184c4,30
R9_100c4,j_567184c4,29
R75_100c4,j_567184c4,30
R28_27c4,j_567184c4,47
R93_92c4,j_567184c4,10
R41_100c4,j_567184c4,30
J103_2_4_6_8_10_12_14_16_18_20_22_24_26_28_30_32_3c4,j_567184c4,102
R36_35c4,j_567184c4,47
R21_100c4,j_567184c4,30
R42_41c4,j_567184c4,47
R6_5c4,j_567184c4,46
R13_100c4,j_567184c4,30
R11_100c4,j_567184c4,30
R65_100c4,j_567184c4,29
R49_100c4,j_567184c4,30
R66_65c4,j_567184c4,46
R98_100c4,j_567184c4,29
R86_85c4,j_567184c4,46
R54_53c4,j_567184c4,47
R43_100c4,j_567184c4,30
R82_81c4,j_567184c4,46
R44_43c4,j_567184c4,47
R20_19c4,j_567184c4,47
R89_92c4,j_567184c4,10
R87_100c4,j_567184c4,29
R12_11c4,j_567184c4,47
R34_33c4,j_567184c4,51
R40_39c4,j_567184c4,48
R8_7c4,j_567184c4,46
R67_100c4,j_567184c4,29
R35_100c4,j_567184c4,30
R71_100c4,j_567184c4,30
M100_93c4,j_567184c4,26
R33_100c4,j_567184c4,47
R5_100c4,j_567184c4,29
R4_3c4,j_567184c4,47
R77_100c4,j_567184c4,29
R52_51c4,j_567184c4,47
R18_17c4,j_567184c4,47
R85_100c4,j_567184c4,29
R72_71c4,j_567184c4,46
R102_101c4,j_567184c4,47
R56_55c4,j_567184c4,47
R15_100c4,j_567184c4,30
R91_90c4,j_567184c4,46
R10_9c4,j_567184c4,47
R97_96c4,j_567184c4,46
R31_100c4,j_567184c4,30
R14_13c5,j_567184c5,47
R19_100c5,j_567184c5,30
R16_15c5,j_567184c5,47
R38_37c5,j_567184c5,47
R50_49c5,j_567184c5,47
R84_83c5,j_567184c5,46
R79_100c5,j_567184c5,29
R25_100c5,j_567184c5,30
R47_100c5,j_567184c5,30
R7_100c5,j_567184c5,29
R60_59c5,j_567184c5,47
R30_29c5,j_567184c5,47
R57_100c5,j_567184c5,30
R53_100c5,j_567184c5,30
R58_57c5,j_567184c5,48
R26_25c5,j_567184c5,47
R83_100c5,j_567184c5,29
R88_87c5,j_567184c5,46
R32_31c5,j_567184c5,47
R2_1c5,j_567184c5,47
R68_67c5,j_567184c5,46
R69_100c5,j_567184c5,29
R3_100c5,j_567184c5,31
R45_100c5,j_567184c5,30
M92c5,j_567184c5,7
R29_100c5,j_567184c5,30
R37_100c5,j_567184c5,30
R94_100c5,j_567184c5,29
R46_45c5,j_567184c5,47
R80_79c5,j_567184c5,46
R62_61c5,j_567184c5,46
R22_21c5,j_567184c5,47
R76_75c5,j_567184c5,46
R61_100c5,j_567184c5,29
R74_73c5,j_567184c5,46
R27_100c5,j_567184c5,30
R96_100c5,j_567184c5,31
R24_23c5,j_567184c5,47
R81_100c5,j_567184c5,29
R1_100c5,j_567184c5,30
R39_100c5,j_567184c5,30
R99_98c5,j_567184c5,46
R55_100c5,j_567184c5,30
R64_63c5,j_567184c5,69
R95_94c5,j_567184c5,46
R17_100c5,j_567184c5,30
R78_77c5,j_567184c5,46
R90_100c5,j_567184c5,30
R73_100c5,j_567184c5,29
R48_47c5,j_567184c5,47
R23_100c5,j_567184c5,30
R51_100c5,j_567184c5,30
R70_69c5,j_567184c5,46
R59_100c5,j_567184c5,30
R63_100c5,j_567184c5,29
R101_100c5,j_567184c5,30
R9_100c5,j_567184c5,29
R75_100c5,j_567184c5,30
R28_27c5,j_567184c5,47
R93_92c5,j_567184c5,10
R41_100c5,j_567184c5,30
J103_2_4_6_8_10_12_14_16_18_20_22_24_26_28_30_32_3c5,j_567184c5,102
R36_35c5,j_567184c5,47
R21_100c5,j_567184c5,30
R42_41c5,j_567184c5,47
R6_5c5,j_567184c5,46
R13_100c5,j_567184c5,30
R11_100c5,j_567184c5,30
R65_100c5,j_567184c5,29
R49_100c5,j_567184c5,30
R66_65c5,j_567184c5,46
R98_100c5,j_567184c5,29
R86_85c5,j_567184c5,46
R54_53c5,j_567184c5,47
R43_100c5,j_567184c5,30
R82_81c5,j_567184c5,46
R44_43c5,j_567184c5,47
R20_19c5,j_567184c5,47
R89_92c5,j_567184c5,10
R87_100c5,j_567184c5,29
R12_11c5,j_567184c5,47
R34_33c5,j_567184c5,51
R40_39c5,j_567184c5,48
R8_7c5,j_567184c5,46
R67_100c5,j_567184c5,29
R35_100c5,j_567184c5,30
R71_100c5,j_567184c5,30
M100_93c5,j_567184c5,26
R33_100c5,j_567184c5,47
R5_100c5,j_567184c5,29
R4_3c5,j_567184c5,47
R77_100c5,j_567184c5,29
R52_51c5,j_567184c5,47
R18_17c5,j_567184c5,47
R85_100c5,j_567184c5,29
R72_71c5,j_567184c5,46
R102_101c5,j_567184c5,47
R56_55c5,j_567184c5,47
R15_100c5,j_567184c5,30
R91_90c5,j_567184c5,46
R10_9c5,j_567184c5,47
R97_96c5,j_567184c5,46
R31_100c5,j_567184c5,30
R14_13c6,j_567184c6,47
R19_100c6,j_567184c6,30
R16_15c6,j_567184c6,47
R38_37c6,j_567184c6,47
R50_49c6,j_567184c6,47
R84_83c6,j_567184c6,46
R79_100c6,j_567184c6,29
R25_100c6,j_567184c6,30
R47_100c6,j_567184c6,30
R7_100c6,j_567184c6,29
R60_59c6,j_567184c6,47
R30_29c6,j_567184c6,47
R57_100c6,j_567184c6,30
R53_100c6,j_567184c6,30
R58_57c6,j_567184c6,48
R26_25c6,j_567184c6,47
R83_100c6,j_567184c6,29
R88_87c6,j_567184c6,46
R32_31c6,j_567184c6,47
R2_1c6,j_567184c6,47
R68_67c6,j_567184c6,46
R69_100c6,j_567184c6,29
R3_100c6,j_567184c6,31
R45_100c6,j_567184c6,30
M92c6,j_567184c6,7
R29_100c6,j_567184c6,30
R37_100c6,j_567184c6,30
R94_100c6,j_567184c6,29
R46_45c6,j_567184c6,47
R80_79c6,j_567184c6,46
R62_61c6,j_567184c6,46
R22_21c6,j_567184c6,47
R76_75c6,j_567184c6,46
R61_100c6,j_567184c6,29
R74_73c6,j_567184c6,46
R27_100c6,j_567184c6,30
R96_100c6,j_567184c6,31
R24_23c6,j_567184c6,47
R81_100c6,j_567184c6,29
R1_100c6,j_567184c6,30
R39_100c6,j_567184c6,30
R99_98c6,j_567184c6,46
R55_100c6,j_567184c6,30
R64_63c6,j_567184c6,69
R95_94c6,j_567184c6,46
R17_100c6,j_567184c6,30
R78_77c6,j_567184c6,46
R90_100c6,j_567184c6,30
R73_100c6,j_567184c6,29
R48_47c6,j_567184c6,47
R23_100c6,j_567184c6,30
R51_100c6,j_567184c6,30
R70_69c6,j_567184c6,46
R59_100c6,j_567184c6,30
R63_100c6,j_567184c6,29
R101_100c6,j_567184c6,30
R9_100c6,j_567184c6,29
R75_100c6,j_567184c6,30
R28_27c6,j_567184c6,47
R93_92c6,j_567184c6,10
R41_100c6,j_567184c6,30
J103_2_4_6_8_10_12_14_16_18_20_22_24_26_28_30_32_3c6,j_567184c6,102
R36_35c6,j_567184c6,47
R21_100c6,j_567184c6,30
R42_41c6,j_567184c6,47
R6_5c6,j_567184c6,46
R13_100c6,j_567184c6,30
R11_100c6,j_567184c6,30
R65_100c6,j_567184c6,29
R49_100c6,j_567184c6,30
R66_65c6,j_567184c6,46
R98_100c6,j_567184c6,29
R86_85c6,j_567184c6,46
R54_53c6,j_567184c6,47
R43_100c6,j_567184c6,30
R82_81c6,j_567184c6,46
R44_43c6,j_567184c6,47
